Adjusted Grade,New?,Other Location Code in LCGMS,School Name,Location Code,Address (Full),City,Grades,Grade Low,Grade High,Community School?,Rigorous Instruction Rating,Collaborative Teachers Rating,Supportive Environment Rating,Effective School Leadership Rating,Strong Family-Community Ties Rating,Trust Rating,Student Achievement Rating,SED Code,District,Latitude,Longitude,Zip,Economic Need Index,School Income Estimate,Percent ELL,Percent Asian,Percent Black,Percent Hispanic,Percent Black / Hispanic,Percent White,Student Attendance Rate,Percent of Students Chronically Absent,Rigorous Instruction %,Collaborative Teachers %,Supportive Environment %,Effective School Leadership %,Strong Family-Community Ties %,Trust %,Average ELA Proficiency,Average Math Proficiency,Grade 3 ELA - All Students Tested,Grade 3 ELA 4s - All Students,Grade 3 ELA 4s - American Indian or Alaska Native,Grade 3 ELA 4s - Black or African American,Grade 3 ELA 4s - Hispanic or Latino,Grade 3 ELA 4s - Asian or Pacific Islander,Grade 3 ELA 4s - White,Grade 3 ELA 4s - Multiracial,Grade 3 ELA 4s - Limited English Proficient,Grade 3 ELA 4s - Economically Disadvantaged,Grade 3 Math - All Students tested,Grade 3 Math 4s - All Students,Grade 3 Math 4s - American Indian or Alaska Native,Grade 3 Math 4s - Black or African American,Grade 3 Math 4s - Hispanic or Latino,Grade 3 Math 4s - Asian or Pacific Islander,Grade 3 Math 4s - White,Grade 3 Math 4s - Multiracial,Grade 3 Math 4s - Limited English Proficient,Grade 3 Math 4s - Economically Disadvantaged,Grade 4 ELA - All Students Tested,Grade 4 ELA 4s - All Students,Grade 4 ELA 4s - American Indian or Alaska Native,Grade 4 ELA 4s - Black or African American,Grade 4 ELA 4s - Hispanic or Latino,Grade 4 ELA 4s - Asian or Pacific Islander,Grade 4 ELA 4s - White,Grade 4 ELA 4s - Multiracial,Grade 4 ELA 4s - Limited English Proficient,Grade 4 ELA 4s - Economically Disadvantaged,Grade 4 Math - All Students Tested,Grade 4 Math 4s - All Students,Grade 4 Math 4s - American Indian or Alaska Native,Grade 4 Math 4s - Black or African American,Grade 4 Math 4s - Hispanic or Latino,Grade 4 Math 4s - Asian or Pacific Islander,Grade 4 Math 4s - White,Grade 4 Math 4s - Multiracial,Grade 4 Math 4s - Limited English Proficient,Grade 4 Math 4s - Economically Disadvantaged,Grade 5 ELA - All Students Tested,Grade 5 ELA 4s - All Students,Grade 5 ELA 4s - American Indian or Alaska Native,Grade 5 ELA 4s - Black or African American,Grade 5 ELA 4s - Hispanic or Latino,Grade 5 ELA 4s - Asian or Pacific Islander,Grade 5 ELA 4s - White,Grade 5 ELA 4s - Multiracial,Grade 5 ELA 4s - Limited English Proficient,Grade 5 ELA 4s - Economically Disadvantaged,Grade 5 Math - All Students Tested,Grade 5 Math 4s - All Students,Grade 5 Math 4s - American Indian or Alaska Native,Grade 5 Math 4s - Black or African American,Grade 5 Math 4s - Hispanic or Latino,Grade 5 Math 4s - Asian or Pacific Islander,Grade 5 Math 4s - White,Grade 5 Math 4s - Multiracial,Grade 5 Math 4s - Limited English Proficient,Grade 5 Math 4s - Economically Disadvantaged,Grade 6 ELA - All Students Tested,Grade 6 ELA 4s - All Students,Grade 6 ELA 4s - American Indian or Alaska Native,Grade 6 ELA 4s - Black or African American,Grade 6 ELA 4s - Hispanic or Latino,Grade 6 ELA 4s - Asian or Pacific Islander,Grade 6 ELA 4s - White,Grade 6 ELA 4s - Multiracial,Grade 6 ELA 4s - Limited English Proficient,Grade 6 ELA 4s - Economically Disadvantaged,Grade 6 Math - All Students Tested,Grade 6 Math 4s - All Students,Grade 6 Math 4s - American Indian or Alaska Native,Grade 6 Math 4s - Black or African American,Grade 6 Math 4s - Hispanic or Latino,Grade 6 Math 4s - Asian or Pacific Islander,Grade 6 Math 4s - White,Grade 6 Math 4s - Multiracial,Grade 6 Math 4s - Limited English Proficient,Grade 6 Math 4s - Economically Disadvantaged,Grade 7 ELA - All Students Tested,Grade 7 ELA 4s - All Students,Grade 7 ELA 4s - American Indian or Alaska Native,Grade 7 ELA 4s - Black or African American,Grade 7 ELA 4s - Hispanic or Latino,Grade 7 ELA 4s - Asian or Pacific Islander,Grade 7 ELA 4s - White,Grade 7 ELA 4s - Multiracial,Grade 7 ELA 4s - Limited English Proficient,Grade 7 ELA 4s - Economically Disadvantaged,Grade 7 Math - All Students Tested,Grade 7 Math 4s - All Students,Grade 7 Math 4s - American Indian or Alaska Native,Grade 7 Math 4s - Black or African American,Grade 7 Math 4s - Hispanic or Latino,Grade 7 Math 4s - Asian or Pacific Islander,Grade 7 Math 4s - White,Grade 7 Math 4s - Multiracial,Grade 7 Math 4s - Limited English Proficient,Grade 7 Math 4s - Economically Disadvantaged,Grade 8 ELA - All Students Tested,Grade 8 ELA 4s - All Students,Grade 8 ELA 4s - American Indian or Alaska Native,Grade 8 ELA 4s - Black or African American,Grade 8 ELA 4s - Hispanic or Latino,Grade 8 ELA 4s - Asian or Pacific Islander,Grade 8 ELA 4s - White,Grade 8 ELA 4s - Multiracial,Grade 8 ELA 4s - Limited English Proficient,Grade 8 ELA 4s - Economically Disadvantaged,Grade 8 Math - All Students Tested,Grade 8 Math 4s - All Students,Grade 8 Math 4s - American Indian or Alaska Native,Grade 8 Math 4s - Black or African American,Grade 8 Math 4s - Hispanic or Latino,Grade 8 Math 4s - Asian or Pacific Islander,Grade 8 Math 4s - White,Grade 8 Math 4s - Multiracial,Grade 8 Math 4s - Limited English Proficient,Grade 8 Math 4s - Economically Disadvantaged
0,0,0,624,1091,1064,6,33,9,3,0,2,2,0,0,0,0,2,333200010075,32,40.693253999999996,-73.92132099999999,11221,0.856,35590.06,0.16,0.02,0.21,0.74,0.96,0.02,0.91,0.35,0.91,0.87,0.87,0.71,0.81,0.83,2.16,2.3,57,0,0,0,0,0,0,0,0,0,57,1,0,0,1,0,0,0,0,1,72,1,0,1,0,0,0,0,0,1,73,2,0,0,1,0,0,0,0,1,52,1,0,0,1,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,641,1092,409,6,22,8,3,0,1,1,1,1,2,1,2,333200010086,32,40.700748,-73.91766,11237,0.8809999999999999,45302.62,0.28,0.04,0.01,0.94,0.95,0.01,0.95,0.16,0.93,0.95,0.95,0.92,0.85,0.99,2.24,2.41,63,0,0,0,0,0,0,0,0,0,62,1,0,0,1,0,0,0,0,1,51,1,0,0,0,0,0,0,0,0,52,1,0,0,0,0,0,0,0,0,69,4,0,0,4,0,0,0,0,0,69,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,686,1093,148,6,33,9,3,0,2,2,2,2,0,1,2,333200010106,32,40.693690999999994,-73.913234,11221,0.847,41958.04,0.26,0.02,0.12,0.86,0.98,0.01,0.92,0.33,0.96,0.94,0.96,0.86,0.83,0.96,2.12,2.37,81,0,0,0,0,0,0,0,0,0,86,3,0,0,3,0,0,0,1,0,70,0,0,0,0,0,0,0,0,0,72,3,0,0,0,0,0,0,0,0,71,1,0,0,1,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,711,1094,804,6,22,8,3,0,2,2,2,3,3,0,2,333200010116,32,40.698057,-73.916588,11237,0.8420000000000001,38932.96,0.26,0.02,0.04,0.94,0.98,0.0,0.94,0.21,0.9,0.81,0.9,0.63,0.79,0.83,2.37,2.68,94,1,0,0,1,0,0,0,0,0,96,12,0,0,10,0,0,0,0,12,76,3,0,0,3,0,0,0,0,2,78,3,0,0,2,0,0,0,0,3,78,3,0,0,0,0,0,0,0,2,79,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,724,1095,11,6,22,8,3,0,2,2,1,1,2,1,2,333200010123,32,40.703905,-73.922574,11237,0.8590000000000001,44858.04,0.28,0.04,0.03,0.9,0.94,0.01,0.95,0.17,0.9,0.94,0.94,0.88,0.89,0.97,2.22,2.36,110,1,0,0,0,0,0,0,0,0,112,6,0,0,3,0,0,0,0,0,114,3,0,0,3,0,0,0,0,0,114,4,0,0,4,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,122,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,765,1096,12,6,33,9,3,0,0,2,2,2,0,1,0,333200010145,32,40.701446000000004,-73.932301,11206,0.855,43502.4,0.17,0.01,0.03,0.94,0.97,0.02,0.93,0.24,0.91,0.91,0.93,0.83,0.82,0.96,2.26,2.29,104,0,0,0,0,0,0,0,0,0,103,6,0,0,0,0,0,0,0,2,111,6,0,0,4,0,0,0,0,6,113,10,0,0,8,0,0,0,0,10,101,6,0,0,6,0,0,0,0,5,104,4,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,779,1097,966,6,33,9,3,0,0,2,2,2,2,2,0,333200010151,32,40.693371,-73.908233,11237,0.892,41236.54,0.21,0.0,0.19,0.73,0.92,0.08,0.93,0.28,0.84,0.85,0.87,0.78,0.87,0.89,2.02,2.1,39,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,50,2,0,0,2,0,0,0,0,2,50,1,0,0,1,0,0,0,0,1,50,2,0,0,2,0,0,0,0,0,51,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,298,1098,164,6,10,5,6,0,2,2,2,0,0,0,2,333200010162,32,40.706871,-73.92002,11237,0.845,,0.21,0.02,0.03,0.92,0.95,0.02,0.91,0.31,0.89,0.83,0.84,0.78,0.77,0.86,2.23,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2,0,1,1,0,0,0,0,2,161,5,0,1,3,0,1,0,0,4,131,1,0,0,1,0,0,0,0,1,136,0,0,0,0,0,0,0,0,0,153,11,0,0,10,1,0,0,0,8,157,7,0,0,5,2,0,0,0,5
0,0,0,963,1099,988,6,33,9,3,0,2,1,2,2,2,2,2,333200010274,32,40.694186,-73.928157,11221,0.833,41068.16,0.21,0.01,0.1,0.85,0.95,0.01,0.92,0.31,0.91,0.88,0.95,0.81,0.85,0.93,2.2,2.42,75,6,0,0,6,0,0,0,0,0,76,1,0,0,1,0,0,0,0,0,71,5,0,0,5,0,0,0,0,0,71,6,0,0,6,0,0,0,1,0,71,2,0,0,1,0,0,0,0,0,72,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,317,1100,434,6,10,5,6,1,2,1,2,2,2,2,2,333200010291,32,40.695648,-73.915406,11221,0.8390000000000001,,0.3,0.01,0.15,0.81,0.96,0.03,0.89,0.36,0.96,0.97,0.88,0.89,0.78,0.93,2.17,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3,0,0,2,0,0,0,0,3,102,0,0,0,0,0,0,0,0,0,91,1,0,0,1,0,0,0,0,1,99,1,0,0,1,0,0,0,0,1,119,1,0,0,1,0,0,0,0,1,123,0,0,0,0,0,0,0,0,0
0,0,0,980,1101,1031,6,33,9,3,0,1,1,2,2,1,1,1,333200010299,32,40.690996999999996,-73.91785,11221,0.893,39617.18,0.16,0.0,0.47,0.51,0.98,0.02,0.92,0.29,0.95,0.92,0.93,0.85,0.98,0.93,2.25,2.52,33,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,37,3,0,0,2,0,0,0,0,0,37,4,0,0,4,0,0,0,1,0,45,1,0,1,0,0,0,0,0,0,47,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,245,1102,630,6,10,5,6,0,2,2,2,2,2,2,2,333200010347,32,40.700818,-73.927587,11221,0.821,,0.18,0.02,0.07,0.89,0.96,0.01,0.92,0.24,0.86,0.9,0.82,0.84,0.81,0.93,2.25,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,3,0,1,0,0,0,0,0,0,93,6,0,1,3,0,0,0,0,0,83,1,0,0,1,0,0,0,0,1,85,0,0,0,0,0,0,0,0,0,106,3,0,0,2,0,0,0,0,3,106,12,0,0,10,0,0,0,0,12
0,0,0,246,1103,629,6,10,5,6,1,0,0,0,2,2,2,2,333200010349,32,40.700818,-73.927587,11211,0.863,,0.3,0.0,0.04,0.95,0.99,0.0,0.94,0.18,0.85,0.91,0.83,0.79,0.78,0.92,2.25,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,88,1,0,0,1,0,0,0,0,1,94,1,0,0,1,0,0,0,0,1,110,2,0,0,2,0,0,0,0,0,116,2,0,0,2,0,0,0,0,0
0,0,0,1009,1104,324,6,22,8,3,0,1,1,1,1,0,2,1,333200010376,32,40.698048,-73.92016600000001,11237,0.88,38851.58,0.17,0.01,0.07,0.9,0.97,0.02,0.95,0.13,0.96,0.97,0.98,0.92,0.81,0.95,2.58,2.76,96,13,0,0,4,0,0,0,0,7,97,31,0,0,22,0,0,0,2,26,113,22,0,0,18,0,0,0,0,21,113,28,0,0,26,0,0,0,0,24,76,3,0,0,2,0,0,0,0,3,81,4,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1010,1105,345,6,35,9,6,0,0,2,0,0,0,2,0,333200010377,32,40.693816999999996,-73.914879,11221,0.8190000000000001,36894.07,0.19,0.01,0.12,0.85,0.97,0.02,0.91,0.32,0.9,0.85,0.85,0.73,0.81,0.89,2.14,2.22,38,0,0,0,0,0,0,0,0,0,38,1,0,1,0,0,0,0,0,0,37,1,0,0,1,0,0,0,0,0,37,2,0,0,2,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,54,1,0,0,1,0,0,0,0,1,54,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,51,1,0,0,1,0,0,0,0,1,51,0,0,0,0,0,0,0,0,0,52,1,0,0,1,0,0,0,0,1
0,0,0,319,1106,136,6,8,4,6,0,2,1,2,2,0,2,0,333200010383,32,40.697891999999996,-73.919072,11237,0.643,,0.02,0.05,0.43,0.5,0.93,0.01,0.96,0.1,0.89,0.9,0.85,0.84,0.77,0.92,2.9,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,8,0,5,0,0,0,0,0,6,45,10,0,4,0,0,0,0,0,8,301,59,0,25,28,0,0,0,0,47,302,42,0,12,26,0,0,0,0,36,293,50,0,17,27,0,0,0,0,34,293,30,0,8,15,0,0,0,0,23,264,67,0,26,29,10,0,0,0,51,177,1,0,1,0,0,0,0,0,1
0,0,0,439,1107,458,6,35,9,6,0,2,2,2,0,0,2,2,333200010384,32,40.68977,-73.904832,11207,0.863,36830.45,0.25,0.02,0.12,0.85,0.97,0.01,0.93,0.23,0.88,0.91,0.93,0.78,0.79,0.92,2.39,2.37,50,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,60,4,0,0,1,0,0,0,0,2,61,0,0,0,0,0,0,0,0,0,63,3,0,0,3,0,0,0,0,3,64,0,0,0,0,0,0,0,0,0,50,6,0,1,5,0,0,0,0,6,52,3,0,0,3,0,0,0,0,3,59,2,0,0,1,0,0,0,0,2,62,0,0,0,0,0,0,0,0,0,69,7,0,0,6,0,0,0,0,5,71,2,0,0,1,0,0,0,0,1
0,0,0,20,1108,583,6,13,5,10,0,1,1,1,1,2,1,2,333200011554,32,40.697590999999996,-73.913097,11237,0.667,,0.02,0.06,0.11,0.77,0.89,0.05,0.97,0.08,0.92,0.99,0.96,0.92,0.83,0.98,3.28,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,25,0,0,20,0,3,0,0,20,60,34,0,0,25,0,4,0,0,30,60,22,0,2,18,0,0,0,0,20,60,19,0,2,15,0,0,0,0,17,59,27,0,3,18,5,1,0,0,25,0,0,0,0,0,0,0,0,0,0
0,0,0,150,1109,115,6,10,5,6,0,2,2,2,2,2,1,0,333200010562,32,40.688922,-73.91033,11207,0.848,,0.25,0.01,0.28,0.69,0.96,0.02,0.92,0.25,0.88,0.95,0.89,0.92,0.79,0.95,2.11,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1,0,0,1,0,0,0,0,0,88,1,0,0,1,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,89,1,0,0,0,0,0,0,0,1,92,1,0,0,1,0,0,0,0,1,91,0,0,0,0,0,0,0,0,0
0,0,0,38,1110,392,6,25,8,6,0,4,4,4,4,4,4,4,331400861021,14,40.703878,-73.95347199999999,11206,0.795,40077.78,0.21,0.02,0.31,0.65,0.96,0.01,0.95,0.14,0.94,0.98,1.0,0.92,0.9,0.98,,,52,3,0,0,3,0,0,0,0,3,52,21,0,2,16,0,0,0,1,19,40,4,0,3,1,0,0,0,0,0,40,21,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1152,1111,383,6,25,8,6,0,4,4,4,4,4,4,4,331400861022,14,40.697703999999995,-73.943342,11206,0.7140000000000001,38458.24,0.03,0.01,0.7,0.25,0.95,0.01,1.0,0.0,0.91,0.93,0.99,0.85,0.95,0.95,,,78,22,0,14,8,0,0,0,0,12,78,63,0,43,20,0,0,0,0,29,47,19,0,14,2,0,0,0,0,9,47,39,0,28,7,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1156,1112,524,6,25,8,6,0,4,4,4,4,4,4,4,331500861023,15,40.685159000000006,-73.993634,11201,0.43200000000000005,70496.26,0.03,0.05,0.33,0.3,0.63,0.29,1.0,0.0,0.9,0.92,1.0,0.84,0.95,0.96,,,102,39,0,17,7,0,12,0,0,10,102,79,0,30,20,0,23,0,0,21,54,39,0,16,5,4,11,0,0,15,54,49,0,21,9,0,12,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1163,1113,300,6,29,8,6,0,4,4,4,4,4,4,4,331400861024,14,40.711863,-73.960049,11211,0.674,44501.44,0.06,0.03,0.32,0.54,0.85,0.09,1.0,0.0,0.97,0.96,1.0,0.86,0.97,0.99,,,99,6,0,0,4,0,0,0,0,2,99,54,0,19,27,0,0,0,0,35,69,34,0,10,16,0,4,0,0,16,69,63,0,21,32,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,155,1114,740,6,25,8,6,0,2,1,1,1,2,1,0,331700861027,17,40.677036,-73.960074,11238,0.716,45240.23,0.05,0.03,0.78,0.16,0.94,0.0,0.94,0.16,0.92,0.93,0.92,0.88,0.86,0.96,2.23,2.65,57,2,0,0,1,0,0,0,0,1,57,4,0,1,2,0,0,0,0,3,64,3,0,3,0,0,0,0,0,2,64,1,0,1,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,60,5,0,4,0,0,0,0,0,5,66,3,0,3,0,0,0,0,0,3,66,6,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1259,1115,226,6,9,4,10,0,1,1,1,1,1,1,1,331400860885,14,40.705915000000005,-73.962068,11211,0.713,,0.04,0.0,0.35,0.63,0.98,0.02,0.97,0.04,0.91,0.97,0.87,0.93,0.85,0.95,2.62,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,9,0,0,8,0,0,0,0,5,83,8,0,0,8,0,0,0,0,4,87,2,0,0,2,0,0,0,0,2,87,25,0,8,16,0,0,0,0,22,83,8,0,0,6,0,0,0,0,5,83,15,0,0,12,0,0,0,0,11,76,4,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
0,0,0,16,1116,974,6,26,8,10,0,0,2,2,0,2,0,2,331700860879,17,40.662087,-73.936458,11203,0.57,44077.39,0.0,0.0,0.95,0.04,0.99,0.0,0.98,0.01,0.84,0.84,0.81,0.77,0.85,0.85,2.59,2.93,91,5,0,5,0,0,0,0,0,3,91,36,0,34,0,0,0,0,0,26,84,5,0,5,0,0,0,0,0,3,88,22,0,22,0,0,0,0,0,19,106,14,0,0,0,0,0,0,0,9,104,11,0,0,0,0,0,0,0,6,91,9,0,8,0,0,0,0,0,3,91,29,0,28,0,0,0,0,0,16,86,9,0,0,0,0,0,0,0,5,86,22,0,0,0,0,0,0,0,15,75,8,0,0,0,0,0,0,0,6,75,27,0,0,0,0,0,0,0,20
0,0,0,333,1117,108,6,26,8,10,0,0,0,2,0,0,2,1,331700860882,17,40.672272,-73.937164,11213,0.7190000000000001,36954.18,0.01,0.01,0.87,0.09,0.96,0.01,0.95,0.16,0.84,0.82,0.81,0.77,0.83,0.9,2.48,2.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1,0,1,0,0,0,0,0,1,91,2,0,1,1,0,0,0,0,2,83,7,0,6,0,0,0,0,0,6,83,8,0,6,0,0,0,0,0,8,83,5,0,5,0,0,0,0,0,4,83,14,0,10,2,0,0,0,0,12,81,8,0,7,1,0,0,0,0,8,81,14,0,12,2,0,0,0,0,13
0,0,0,17,1118,829,6,26,8,10,0,2,2,1,2,2,2,2,331900860880,19,40.663784,-73.893259,11207,0.693,35515.31,0.01,0.0,0.82,0.16,0.98,0.0,0.98,0.02,0.91,0.91,0.86,0.84,0.89,0.89,2.69,2.95,94,14,0,12,0,0,0,0,0,14,94,49,0,42,0,0,0,0,0,43,88,4,0,4,0,0,0,0,0,4,87,24,0,21,0,0,0,0,0,20,67,6,0,4,0,0,0,0,0,5,66,9,0,9,0,0,0,0,0,8,60,7,0,6,0,0,0,0,0,6,60,20,0,11,0,0,0,0,0,15,64,12,0,0,0,0,0,0,0,9,64,21,0,0,0,0,0,0,0,16,69,13,0,10,0,0,0,0,0,10,69,20,0,15,0,0,0,0,0,15
0,0,0,339,1119,231,6,13,5,10,0,0,2,2,2,0,0,0,331600861003,16,40.675732,-73.935082,11213,0.748,,0.03,0.0,0.83,0.15,0.98,0.01,0.95,0.13,0.8,0.83,0.8,0.84,0.78,0.87,2.16,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,4,0,4,0,0,0,0,0,0,85,1,0,0,0,0,0,0,0,0,90,1,0,1,0,0,0,0,0,0,90,3,0,3,0,0,0,0,0,1,94,5,0,4,1,0,0,0,0,4,94,2,0,1,1,0,0,0,0,2
0,0,0,191,1120,885,6,25,8,6,0,1,1,1,1,2,1,1,331500860878,15,40.662963,-73.992106,11215,0.484,52361.11,0.03,0.03,0.26,0.4,0.66,0.28,0.96,0.07,0.96,0.94,0.94,0.91,0.85,0.95,2.94,3.34,55,11,0,2,3,0,5,0,0,3,55,29,0,6,9,0,13,0,0,12,52,14,0,3,5,0,5,0,0,8,52,15,0,1,6,0,7,0,0,8,58,12,0,5,4,0,3,0,0,6,57,20,0,4,9,0,5,0,0,10,53,12,0,5,2,0,5,0,0,6,53,19,0,6,4,0,9,0,0,8,46,4,0,1,1,0,0,0,0,1,46,5,0,2,1,0,0,0,0,1,51,12,0,2,0,0,9,0,0,3,51,23,0,5,0,0,13,0,0,8
